Year,Lag1,Lag2,Lag3,Lag4,Lag5,Direction
2009,-4.518,-4.448,6.76,-1.698,0.926,Down
2009,-2.137,-4.518,-4.448,6.76,-1.698,Down
2009,-0.73,-2.137,-4.518,-4.448,6.76,Up
2009,5.173,-0.73,-2.137,-4.518,-4.448,Down
2009,-4.808,5.173,-0.73,-2.137,-4.518,Down
2009,-6.868,-4.808,5.173,-0.73,-2.137,Down
2009,-4.54,-6.868,-4.808,5.173,-0.73,Down
2009,-7.035,-4.54,-6.868,-4.808,5.173,Up
2009,10.707,-7.035,-4.54,-6.868,-4.808,Up
2009,1.585,10.707,-7.035,-4.54,-6.868,Up
2009,6.168,1.585,10.707,-7.035,-4.54,Up
2009,3.255,6.168,1.585,10.707,-7.035,Up
2009,1.669,3.255,6.168,1.585,10.707,Up
2009,1.522,1.669,3.255,6.168,1.585,Down
2009,-0.388,1.522,1.669,3.255,6.168,Up
2009,1.303,-0.388,1.522,1.669,3.255,Up
2009,5.893,1.303,-0.388,1.522,1.669,Down
2009,-4.988,5.893,1.303,-0.388,1.522,Up
2009,0.467,-4.988,5.893,1.303,-0.388,Up
2009,3.623,0.467,-4.988,5.893,1.303,Up
2009,2.279,3.623,0.467,-4.988,5.893,Up
2009,0.651,2.279,3.623,0.467,-4.988,Down
2009,-2.64,0.651,2.279,3.623,0.467,Down
2009,-0.253,-2.64,0.651,2.279,3.623,Down
2009,-2.446,-0.253,-2.64,0.651,2.279,Down
2009,-1.929,-2.446,-0.253,-2.64,0.651,Up
2009,6.967,-1.929,-2.446,-0.253,-2.64,Up
2009,4.134,6.967,-1.929,-2.446,-0.253,Up
2009,0.839,4.134,6.967,-1.929,-2.446,Up
2009,2.329,0.839,4.134,6.967,-1.929,Down
2009,-0.632,2.329,0.839,4.134,6.967,Up
2009,2.195,-0.632,2.329,0.839,4.134,Up
2009,0.273,2.195,-0.632,2.329,0.839,Down
2009,-1.218,0.273,2.195,-0.632,2.329,Up
2009,2.591,-1.218,0.273,2.195,-0.632,Up
2009,2.452,2.591,-1.218,0.273,2.195,Down
2009,-2.239,2.452,2.591,-1.218,0.273,Down
2009,-1.836,-2.239,2.452,2.591,-1.218,Up
2009,4.514,-1.836,-2.239,2.452,2.591,Up
2009,1.511,4.514,-1.836,-2.239,2.452,Down
2009,-0.743,1.511,4.514,-1.836,-2.239,Down
2009,-4.021,-0.743,1.511,4.514,-1.836,Up
2009,3.195,-4.021,-0.743,1.511,4.514,Up
2009,2.261,3.195,-4.021,-0.743,1.511,Down
2009,-0.192,2.261,3.195,-4.021,-0.743,Up
2009,0.01,-0.192,2.261,3.195,-4.021,Up
2009,1.328,0.01,-0.192,2.261,3.195,Up
2009,0.039,1.328,0.01,-0.192,2.261,Down
2009,-0.356,0.039,1.328,0.01,-0.192,Up
2009,2.178,-0.356,0.039,1.328,0.01,Down
2010,-1.01,2.178,-0.356,0.039,1.328,Up
2010,2.68,-1.01,2.178,-0.356,0.039,Down
2010,-0.782,2.68,-1.01,2.178,-0.356,Down
2010,-3.897,-0.782,2.68,-1.01,2.178,Down
2010,-1.639,-3.897,-0.782,2.68,-1.01,Down
2010,-0.715,-1.639,-3.897,-0.782,2.68,Up
2010,0.874,-0.715,-1.639,-3.897,-0.782,Up
2010,3.13,0.874,-0.715,-1.639,-3.897,Down
2010,-0.422,3.13,0.874,-0.715,-1.639,Up
2010,3.097,-0.422,3.13,0.874,-0.715,Up
2010,0.991,3.097,-0.422,3.13,0.874,Up
2010,0.862,0.991,3.097,-0.422,3.13,Up
2010,0.577,0.862,0.991,3.097,-0.422,Up
2010,0.987,0.577,0.862,0.991,3.097,Up
2010,1.381,0.987,0.577,0.862,0.991,Down
2010,-0.188,1.381,0.987,0.577,0.862,Up
2010,2.11,-0.188,1.381,0.987,0.577,Down
2010,-2.513,2.11,-0.188,1.381,0.987,Down
2010,-6.388,-2.513,2.11,-0.188,1.381,Up
2010,2.232,-6.388,-2.513,2.11,-0.188,Down
2010,-4.226,2.232,-6.388,-2.513,2.11,Up
2010,0.158,-4.226,2.232,-6.388,-2.513,Down
2010,-2.252,0.158,-4.226,2.232,-6.388,Up
2010,2.509,-2.252,0.158,-4.226,2.232,Up
2010,2.374,2.509,-2.252,0.158,-4.226,Down
2010,-3.646,2.374,2.509,-2.252,0.158,Down
2010,-5.032,-3.646,2.374,2.509,-2.252,Up
2010,5.416,-5.032,-3.646,2.374,2.509,Down
2010,-1.213,5.416,-5.032,-3.646,2.374,Up
2010,3.548,-1.213,5.416,-5.032,-3.646,Down
2010,-0.096,3.548,-1.213,5.416,-5.032,Up
2010,1.819,-0.096,3.548,-1.213,5.416,Down
2010,-3.779,1.819,-0.096,3.548,-1.213,Down
2010,-0.7,-3.779,1.819,-0.096,3.548,Down
2010,-0.663,-0.7,-3.779,1.819,-0.096,Up
2010,3.75,-0.663,-0.7,-3.779,1.819,Up
2010,0.456,3.75,-0.663,-0.7,-3.779,Up
2010,1.446,0.456,3.75,-0.663,-0.7,Up
2010,2.05,1.446,0.456,3.75,-0.663,Down
2010,-0.212,2.05,1.446,0.456,3.75,Up
2010,1.65,-0.212,2.05,1.446,0.456,Up
2010,0.948,1.65,-0.212,2.05,1.446,Up
2010,0.586,0.948,1.65,-0.212,2.05,Up
2010,0.015,0.586,0.948,1.65,-0.212,Up
2010,3.599,0.015,0.586,0.948,1.65,Down
2010,-2.173,3.599,0.015,0.586,0.948,Up
2010,0.043,-2.173,3.599,0.015,0.586,Down
2010,-0.861,0.043,-2.173,3.599,0.015,Up
2010,2.969,-0.861,0.043,-2.173,3.599,Up
2010,1.281,2.969,-0.861,0.043,-2.173,Up
2010,0.283,1.281,2.969,-0.861,0.043,Up
2010,1.034,0.283,1.281,2.969,-0.861,Up
